world_size,init_life,rand,sync,deterministic_period,p,second_threshold,living
64,50,false,false,2,0.20,4,42.2607
64,50,false,false,2,0.20,4,41.9434
64,50,false,false,2,0.20,4,42.3584
64,50,false,false,2,0.20,4,43.5059
64,50,false,false,2,0.20,4,41.2354
64,50,false,false,2,0.20,4,41.8457
64,50,false,false,2,0.20,4,42.0410
64,50,false,false,2,0.20,4,43.0176
64,50,false,false,2,0.20,4,41.8457
64,50,false,false,2,0.20,4,42.4561
64,50,false,false,2,0.20,4,42.3340
64,50,false,false,2,0.20,4,40.7715
64,50,false,false,2,0.20,4,42.4316
64,50,false,false,2,0.20,4,41.7236
64,50,false,false,2,0.20,4,42.3828
64,50,false,false,2,0.20,4,42.7734
64,50,false,false,2,0.20,4,42.8223
64,50,false,false,2,0.20,4,41.5039
64,50,false,false,2,0.20,4,43.1641
64,50,false,false,2,0.20,4,41.6260
64,50,false,false,2,0.15,8,34.3506
64,50,false,false,2,0.15,8,35.0098
64,50,false,false,2,0.15,8,35.3516
64,50,false,false,2,0.15,8,35.1563
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,35.6689
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,34.7168
64,50,false,false,2,0.15,8,34.7656
64,50,false,false,2,0.15,8,35.1807
64,50,false,false,2,0.15,8,34.5215
64,50,false,false,2,0.15,8,35.3271
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.3027
64,50,false,false,2,0.15,8,35.1807
64,50,false,false,2,0.15,8,35.1563
64,50,false,false,2,0.15,8,35.3516
64,50,false,false,2,0.15,8,35.3271
64,50,false,false,2,0.15,8,35.2783
64,50,false,false,2,0.15,8,34.5215
64,50,false,false,2,0.15,8,34.3262
64,50,false,false,2,0.15,8,34.5947
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,34.9609
64,50,false,false,2,0.15,8,34.8389
64,50,false,false,2,0.15,8,34.5703
64,50,false,false,2,0.15,8,33.4717
64,50,false,false,2,0.15,8,35.6934
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,35.6934
64,50,false,false,2,0.15,8,35.8887
64,50,false,false,2,0.15,8,35.3760
64,50,false,false,2,0.15,8,35.6445
64,50,false,false,2,0.15,8,35.1807
64,50,false,false,2,0.15,8,35.3271
64,50,false,false,2,0.15,8,35.3027
64,50,false,false,2,0.15,8,33.9111
64,50,false,false,2,0.15,8,34.5947
64,50,false,false,2,0.15,8,35.1074
64,50,false,false,2,0.15,8,35.5225
64,50,false,false,2,0.15,8,35.1074
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,35.4004
64,50,false,false,2,0.15,8,34.2773
64,50,false,false,2,0.15,8,34.0576
64,50,false,false,2,0.15,8,34.3994
64,50,false,false,2,0.15,8,34.7900
64,50,false,false,2,0.15,8,33.8867
64,50,false,false,2,0.15,8,35.3027
64,50,false,false,2,0.15,8,34.6436
64,50,false,false,2,0.15,8,34.7412
64,50,false,false,2,0.15,8,35.2783
64,50,false,false,2,0.15,8,33.8379
64,50,false,false,2,0.15,8,34.8145
64,50,false,false,2,0.15,8,34.7412
64,50,false,false,2,0.15,8,35.2295
64,50,false,false,2,0.15,8,34.7900
64,50,false,false,2,0.15,8,34.8145
64,50,false,false,2,0.15,8,34.7900
64,50,false,false,2,0.15,8,34.1309
64,50,false,false,2,0.15,8,33.9355
64,50,false,false,2,0.15,8,34.2041
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,35.1318
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,34.2773
64,50,false,false,2,0.15,8,34.1553
64,50,false,false,2,0.15,8,34.7168
64,50,false,false,2,0.15,8,35.0830
64,50,false,false,2,0.15,8,35.4004
64,50,false,false,2,0.15,8,34.9121
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.0830
64,50,false,false,2,0.15,8,34.9121
64,50,false,false,2,0.15,8,34.9854
64,50,false,false,2,0.15,8,34.8877
64,50,false,false,2,0.15,8,34.7656
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.0098
64,50,false,false,2,0.15,8,35.1563
64,50,false,false,2,0.15,8,35.8887
64,50,false,false,2,0.15,8,33.6914
64,50,false,false,2,0.15,8,34.5703
64,50,false,false,2,0.15,8,35.2783
64,50,false,false,2,0.15,8,34.5459
64,50,false,false,2,0.15,8,34.4482
64,50,false,false,2,0.15,8,35.1318
64,50,false,false,2,0.15,8,34.8389
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,34.1064
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,34.5947
64,50,false,false,2,0.15,8,34.1309
64,50,false,false,2,0.15,8,35.3760
64,50,false,false,2,0.15,8,34.8877
64,50,false,false,2,0.15,8,35.4248
64,50,false,false,2,0.15,8,34.6924
64,50,false,false,2,0.15,8,34.1309
64,50,false,false,2,0.15,8,35.0098
64,50,false,false,2,0.15,8,35.4736
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.7422
64,50,false,false,2,0.15,8,35.4248
64,50,false,false,2,0.15,8,35.7178
64,50,false,false,2,0.15,8,35.1563
64,50,false,false,2,0.15,8,34.2529
64,50,false,false,2,0.15,8,34.7168
64,50,false,false,2,0.15,8,34.9854
64,50,false,false,2,0.15,8,35.6445
64,50,false,false,2,0.15,8,35.1074
64,50,false,false,2,0.15,8,35.6689
64,50,false,false,2,0.15,8,34.8145
64,50,false,false,2,0.15,8,34.9609
64,50,false,false,2,0.15,8,34.4482
64,50,false,false,2,0.15,8,34.7656
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,36.7432
64,50,false,false,2,0.15,8,34.4238
64,50,false,false,2,0.15,8,35.5957
64,50,false,false,2,0.15,8,32.9102
64,50,false,false,2,0.15,8,35.2051
64,50,false,false,2,0.15,8,33.9844
64,50,false,false,2,0.15,8,34.8877
64,50,false,false,2,0.15,8,35.7910
64,50,false,false,2,0.15,8,34.9854
64,50,false,false,2,0.15,8,34.8633
64,50,false,false,2,0.15,8,34.8389
64,50,false,false,2,0.15,8,34.7412
64,50,false,false,2,0.15,8,35.0342
64,50,false,false,2,0.15,8,34.9609
64,50,false,false,2,0.15,8,34.1797
64,50,false,false,2,0.15,8,35.0830
64,50,false,false,2,0.15,8,34.6436
64,50,false,false,2,0.15,8,35.7422
64,50,false,false,2,0.15,8,34.3750
64,50,false,false,2,0.15,8,34.5459
64,50,false,false,2,0.15,8,35.1074
64,50,false,false,2,0.15,8,35.4980
64,50,false,false,2,0.15,8,34.2041
64,50,false,false,2,0.15,8,35.4248
64,50,false,false,2,0.15,8,34.8145
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,34.5459
64,50,false,false,2,0.15,8,35.1807
64,50,false,false,2,0.15,8,34.6191
64,50,false,false,2,0.15,8,35.6689
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,33.8379
64,50,false,false,2,0.15,8,33.6182
64,50,false,false,2,0.15,8,35.4492
64,50,false,false,2,0.15,8,34.3262
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,35.5469
64,50,false,false,2,0.15,8,35.6689
64,50,false,false,2,0.15,8,35.1318
64,50,false,false,2,0.15,8,35.2295
64,50,false,false,2,0.15,8,34.9365
64,50,false,false,2,0.15,8,34.9609
64,50,false,false,2,0.15,8,34.6191
64,50,false,false,2,0.15,8,34.8633
64,50,false,false,2,0.15,8,36.1328
64,50,false,false,2,0.15,8,34.9609
64,50,false,false,2,0.15,8,35.2295
64,50,false,false,2,0.15,8,34.6436
64,50,false,false,2,0.15,8,34.4971
64,50,false,false,2,0.15,8,34.6436
64,50,false,false,2,0.15,8,34.5703
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,35.0342
64,50,false,false,2,0.15,8,34.7412
64,50,false,false,2,0.15,8,35.6201
64,50,false,false,2,0.15,8,34.8633
64,50,false,false,2,0.15,8,33.9111
64,50,false,false,2,0.15,8,34.7656
64,50,false,false,2,0.15,8,34.5703
64,50,false,false,2,0.15,8,34.4971
64,50,false,false,2,0.15,8,35.5713
64,50,false,false,2,0.15,8,34.4727
64,50,false,false,2,0.15,8,34.4727
64,50,false,false,2,0.15,8,35.0586
64,50,false,false,2,0.15,8,35.8887
64,50,false,false,2,0.15,8,35.1807
64,50,false,false,2,0.15,8,35.3027
64,50,false,false,2,0.15,8,34.3018
64,50,false,false,2,0.15,8,33.9355
64,50,false,false,2,0.15,8,35.3027
64,50,false,false,2,0.15,8,34.7656
64,50,false,false,2,0.15,8,34.8389
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,35.0098
64,50,false,false,2,0.15,8,34.3506
64,50,false,false,2,0.15,8,34.4971
64,50,false,false,2,0.15,8,34.3262
64,50,false,false,2,0.15,8,34.0576
64,50,false,false,2,0.15,8,35.2539
64,50,false,false,2,0.15,8,34.6680
64,50,false,false,2,0.15,8,35.3271
64,50,false,false,2,0.20,5,43.3350
64,50,false,false,2,0.20,5,43.2861
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,43.4082
64,50,false,false,2,0.20,5,43.0420
64,50,false,false,2,0.20,5,42.6514
64,50,false,false,2,0.20,5,42.7734
64,50,false,false,2,0.20,5,43.6035
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.5547
64,50,false,false,2,0.20,5,42.4561
64,50,false,false,2,0.20,5,43.0176
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,43.1885
64,50,false,false,2,0.20,5,43.2617
64,50,false,false,2,0.20,5,42.6270
64,50,false,false,2,0.20,5,43.1152
64,50,false,false,2,0.20,5,43.6768
64,50,false,false,2,0.20,5,43.7012
64,50,false,false,2,0.20,5,43.3838
64,50,false,false,2,0.20,5,42.9443
64,50,false,false,2,0.20,5,43.4326
64,50,false,false,2,0.20,5,43.2617
64,50,false,false,2,0.20,5,42.3096
64,50,false,false,2,0.20,5,43.4570
64,50,false,false,2,0.20,5,42.2363
64,50,false,false,2,0.20,5,42.7246
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,42.7734
64,50,false,false,2,0.20,5,43.1396
64,50,false,false,2,0.20,5,42.8711
64,50,false,false,2,0.20,5,43.1152
64,50,false,false,2,0.20,5,42.7734
64,50,false,false,2,0.20,5,42.4072
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.4082
64,50,false,false,2,0.20,5,42.9443
64,50,false,false,2,0.20,5,42.2363
64,50,false,false,2,0.20,5,42.9199
64,50,false,false,2,0.20,5,42.6270
64,50,false,false,2,0.20,5,42.7979
64,50,false,false,2,0.20,5,42.7979
64,50,false,false,2,0.20,5,42.3584
64,50,false,false,2,0.20,5,43.4570
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,43.7012
64,50,false,false,2,0.20,5,42.9688
64,50,false,false,2,0.20,5,42.1631
64,50,false,false,2,0.20,5,42.0166
64,50,false,false,2,0.20,5,43.0420
64,50,false,false,2,0.20,5,43.3105
64,50,false,false,2,0.20,5,42.9443
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,42.7979
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,43.1396
64,50,false,false,2,0.20,5,42.6025
64,50,false,false,2,0.20,5,42.5049
64,50,false,false,2,0.20,5,43.9941
64,50,false,false,2,0.20,5,42.6025
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,42.3340
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.7012
64,50,false,false,2,0.20,5,43.4082
64,50,false,false,2,0.20,5,42.4805
64,50,false,false,2,0.20,5,43.3105
64,50,false,false,2,0.20,5,42.6514
64,50,false,false,2,0.20,5,43.0420
64,50,false,false,2,0.20,5,43.6768
64,50,false,false,2,0.20,5,43.0908
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,41.3330
64,50,false,false,2,0.20,5,42.7490
64,50,false,false,2,0.20,5,43.2617
64,50,false,false,2,0.20,5,42.9688
64,50,false,false,2,0.20,5,42.1387
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,41.5283
64,50,false,false,2,0.20,5,43.2861
64,50,false,false,2,0.20,5,42.6025
64,50,false,false,2,0.20,5,41.5771
64,50,false,false,2,0.20,5,42.9932
64,50,false,false,2,0.20,5,43.5791
64,50,false,false,2,0.20,5,42.8467
64,50,false,false,2,0.20,5,43.9209
64,50,false,false,2,0.20,5,42.2607
64,50,false,false,2,0.20,5,42.6758
64,50,false,false,2,0.20,5,42.2607
64,50,false,false,2,0.20,5,44.0186
64,50,false,false,2,0.20,5,43.3105
64,50,false,false,2,0.20,5,44.2139
64,50,false,false,2,0.20,5,42.6514
64,50,false,false,2,0.20,5,41.7480
64,50,false,false,2,0.20,5,43.4570
64,50,false,false,2,0.20,5,43.1641
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,43.5791
64,50,false,false,2,0.20,5,42.9199
64,50,false,false,2,0.20,5,42.9932
64,50,false,false,2,0.20,5,43.1885
64,50,false,false,2,0.20,5,43.2129
64,50,false,false,2,0.20,5,43.0908
64,50,false,false,2,0.20,5,42.9932
64,50,false,false,2,0.20,5,43.3838
64,50,false,false,2,0.20,5,42.7734
64,50,false,false,2,0.20,5,43.5059
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,42.7246
64,50,false,false,2,0.20,5,43.0420
64,50,false,false,2,0.20,5,42.5537
64,50,false,false,2,0.20,5,43.1885
64,50,false,false,2,0.20,5,42.7002
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,43.3594
64,50,false,false,2,0.20,5,43.0420
64,50,false,false,2,0.20,5,43.1396
64,50,false,false,2,0.20,5,43.0908
64,50,false,false,2,0.20,5,43.7256
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,42.4561
64,50,false,false,2,0.20,5,42.2119
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,43.4814
64,50,false,false,2,0.20,5,42.7246
64,50,false,false,2,0.20,5,42.7734
64,50,false,false,2,0.20,5,42.9199
64,50,false,false,2,0.20,5,43.5059
64,50,false,false,2,0.20,5,42.2119
64,50,false,false,2,0.20,5,42.3584
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,42.3828
64,50,false,false,2,0.20,5,41.7725
64,50,false,false,2,0.20,5,43.0176
64,50,false,false,2,0.20,5,42.4805
64,50,false,false,2,0.20,5,42.5049
64,50,false,false,2,0.20,5,44.3848
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.6279
64,50,false,false,2,0.20,5,42.5781
64,50,false,false,2,0.20,5,42.8223
64,50,false,false,2,0.20,5,42.2607
64,50,false,false,2,0.20,5,42.2363
64,50,false,false,2,0.20,5,42.5049
64,50,false,false,2,0.20,5,42.9443
64,50,false,false,2,0.20,5,42.6270
64,50,false,false,2,0.20,5,43.2129
64,50,false,false,2,0.20,5,42.0166
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,42.6025
64,50,false,false,2,0.20,5,42.6270
64,50,false,false,2,0.20,5,42.7246
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,42.6514
64,50,false,false,2,0.20,5,43.2129
64,50,false,false,2,0.20,5,42.9932
64,50,false,false,2,0.20,5,42.4805
64,50,false,false,2,0.20,5,42.6514
64,50,false,false,2,0.20,5,42.9443
64,50,false,false,2,0.20,5,42.4072
64,50,false,false,2,0.20,5,43.0908
64,50,false,false,2,0.20,5,42.7002
64,50,false,false,2,0.20,5,43.4082
64,50,false,false,2,0.20,5,42.7490
64,50,false,false,2,0.20,5,42.9688
64,50,false,false,2,0.20,5,42.9688
64,50,false,false,2,0.20,5,43.7500
64,50,false,false,2,0.20,5,43.6523
64,50,false,false,2,0.20,5,43.5303
64,50,false,false,2,0.20,5,43.0176
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,42.6758
64,50,false,false,2,0.20,5,42.3096
64,50,false,false,2,0.20,5,42.4805
64,50,false,false,2,0.20,5,41.6992
64,50,false,false,2,0.20,5,42.2852
64,50,false,false,2,0.20,5,43.3594
64,50,false,false,2,0.20,5,43.2617
64,50,false,false,2,0.20,5,42.0166
64,50,false,false,2,0.20,5,43.2861
64,50,false,false,2,0.20,5,42.7246
64,50,false,false,2,0.20,5,42.8223
64,50,false,false,2,0.20,5,42.8467
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,42.8955
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,42.5293
64,50,false,false,2,0.20,5,43.0664
64,50,false,false,2,0.20,5,42.6758
64,50,false,false,2,0.20,5,42.9932
64,50,false,false,2,0.20,5,43.8477
64,50,false,false,2,0.20,5,42.8467
64,50,false,false,2,0.20,5,43.6035
64,50,false,false,2,0.20,5,43.2129
64,50,false,false,2,0.20,5,41.9678
64,50,false,false,2,0.20,5,42.6025
64,50,false,false,2,0.20,5,41.8701
64,50,false,false,2,0.20,8,35.2295
64,50,false,false,2,0.20,8,35.6689
64,50,false,false,2,0.20,8,35.4248
64,50,false,false,2,0.20,8,35.6934
64,50,false,false,2,0.20,8,34.9365
64,50,false,false,2,0.20,8,35.6201
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,8,35.4248
64,50,false,false,2,0.20,8,34.9854
64,50,false,false,2,0.20,8,34.3994
64,50,false,false,2,0.20,8,35.2783
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,34.8145
64,50,false,false,2,0.20,8,35.3027
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,35.8887
64,50,false,false,2,0.20,8,34.4727
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,33.9844
64,50,false,false,2,0.20,8,35.0342
64,50,false,false,2,0.20,8,34.2529
64,50,false,false,2,0.20,8,33.6670
64,50,false,false,2,0.20,8,35.3027
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,34.8877
64,50,false,false,2,0.20,8,35.6201
64,50,false,false,2,0.20,8,34.1064
64,50,false,false,2,0.20,8,35.5225
64,50,false,false,2,0.20,8,35.3271
64,50,false,false,2,0.20,8,34.1064
64,50,false,false,2,0.20,8,35.1563
64,50,false,false,2,0.20,8,35.0098
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,33.3984
64,50,false,false,2,0.20,8,34.7656
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,35.6445
64,50,false,false,2,0.20,8,34.7900
64,50,false,false,2,0.20,8,34.1553
64,50,false,false,2,0.20,8,35.1318
64,50,false,false,2,0.20,8,34.8877
64,50,false,false,2,0.20,8,34.6436
64,50,false,false,2,0.20,8,35.1563
64,50,false,false,2,0.20,8,35.0830
64,50,false,false,2,0.20,8,35.4004
64,50,false,false,2,0.20,8,34.5947
64,50,false,false,2,0.20,8,34.5215
64,50,false,false,2,0.20,8,34.5947
64,50,false,false,2,0.20,8,35.9131
64,50,false,false,2,0.20,8,35.0830
64,50,false,false,2,0.20,8,33.8135
64,50,false,false,2,0.20,8,33.8379
64,50,false,false,2,0.20,8,34.8877
64,50,false,false,2,0.20,8,34.5703
64,50,false,false,2,0.20,8,34.8389
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,35.4980
64,50,false,false,2,0.20,8,34.6436
64,50,false,false,2,0.20,8,35.0342
64,50,false,false,2,0.20,8,34.6680
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,8,35.1318
64,50,false,false,2,0.20,8,35.8887
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,34.6680
64,50,false,false,2,0.20,8,34.9121
64,50,false,false,2,0.20,8,35.2295
64,50,false,false,2,0.20,8,35.0586
64,50,false,false,2,0.20,8,34.5215
64,50,false,false,2,0.20,8,35.0098
64,50,false,false,2,0.20,8,35.0586
64,50,false,false,2,0.20,8,34.7900
64,50,false,false,2,0.20,8,35.2783
64,50,false,false,2,0.20,8,35.8887
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,34.1064
64,50,false,false,2,0.20,8,34.0576
64,50,false,false,2,0.20,8,34.6436
64,50,false,false,2,0.20,8,35.7422
64,50,false,false,2,0.20,8,34.1797
64,50,false,false,2,0.20,8,34.9365
64,50,false,false,2,0.20,8,35.2539
64,50,false,false,2,0.20,8,34.4482
64,50,false,false,2,0.20,8,34.7412
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,8,35.6445
64,50,false,false,2,0.20,8,35.2295
64,50,false,false,2,0.20,8,34.5215
64,50,false,false,2,0.20,8,34.5215
64,50,false,false,2,0.20,8,34.4482
64,50,false,false,2,0.20,8,35.8887
64,50,false,false,2,0.20,8,35.5225
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,35.4004
64,50,false,false,2,0.20,8,34.6191
64,50,false,false,2,0.20,8,33.8135
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,34.7656
64,50,false,false,2,0.20,8,35.5469
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,34.8877
64,50,false,false,2,0.20,8,34.6436
64,50,false,false,2,0.20,8,35.7910
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,34.6680
64,50,false,false,2,0.20,8,34.2529
64,50,false,false,2,0.20,8,35.3271
64,50,false,false,2,0.20,8,34.7412
64,50,false,false,2,0.20,8,35.4004
64,50,false,false,2,0.20,8,35.3271
64,50,false,false,2,0.20,8,34.9121
64,50,false,false,2,0.20,8,34.6191
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,34.8877
64,50,false,false,2,0.20,8,35.8398
64,50,false,false,2,0.20,8,35.3271
64,50,false,false,2,0.20,8,34.9609
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,34.7412
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,34.5703
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,34.7656
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,35.0830
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,8,35.9619
64,50,false,false,2,0.20,8,33.9111
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,35.9863
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,35.6934
64,50,false,false,2,0.20,8,34.1064
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,35.2539
64,50,false,false,2,0.20,8,34.9609
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,34.0332
64,50,false,false,2,0.20,8,35.2783
64,50,false,false,2,0.20,8,35.3027
64,50,false,false,2,0.20,8,34.6680
64,50,false,false,2,0.20,8,35.0342
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,34.3994
64,50,false,false,2,0.20,8,35.5469
64,50,false,false,2,0.20,8,35.3027
64,50,false,false,2,0.20,8,34.5703
64,50,false,false,2,0.20,8,34.2773
64,50,false,false,2,0.20,8,35.1807
64,50,false,false,2,0.20,8,34.2773
64,50,false,false,2,0.20,8,35.0342
64,50,false,false,2,0.20,8,34.7412
64,50,false,false,2,0.20,8,35.3027
64,50,false,false,2,0.20,8,34.3994
64,50,false,false,2,0.20,8,34.0820
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,8,34.6436
64,50,false,false,2,0.20,8,35.7666
64,50,false,false,2,0.20,8,36.1816
64,50,false,false,2,0.20,8,33.6182
64,50,false,false,2,0.20,8,35.1563
64,50,false,false,2,0.20,8,34.9365
64,50,false,false,2,0.20,8,34.1309
64,50,false,false,2,0.20,8,34.0088
64,50,false,false,2,0.20,8,34.8145
64,50,false,false,2,0.20,8,34.4727
64,50,false,false,2,0.20,8,34.6191
64,50,false,false,2,0.20,8,34.3994
64,50,false,false,2,0.20,8,35.1074
64,50,false,false,2,0.20,8,35.1563
64,50,false,false,2,0.20,8,34.8389
64,50,false,false,2,0.20,8,36.1328
64,50,false,false,2,0.20,8,35.1563
64,50,false,false,2,0.20,8,35.0830
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,34.1309
64,50,false,false,2,0.20,8,34.8633
64,50,false,false,2,0.20,8,34.1797
64,50,false,false,2,0.20,8,34.4971
64,50,false,false,2,0.20,8,35.6689
64,50,false,false,2,0.20,8,35.2051
64,50,false,false,2,0.20,8,35.4736
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,34.7168
64,50,false,false,2,0.20,8,34.8633
64,50,false,false,2,0.20,8,35.6445
64,50,false,false,2,0.20,8,35.3760
64,50,false,false,2,0.20,8,34.5703
64,50,false,false,2,0.20,8,34.8145
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,34.3506
64,50,false,false,2,0.20,8,34.4238
64,50,false,false,2,0.20,7,36.8164
64,50,false,false,2,0.20,7,36.1572
64,50,false,false,2,0.20,7,36.8408
64,50,false,false,2,0.20,7,36.4258
64,50,false,false,2,0.20,7,35.9131
64,50,false,false,2,0.20,7,36.6455
64,50,false,false,2,0.20,7,36.4746
64,50,false,false,2,0.20,7,36.4014
64,50,false,false,2,0.20,7,37.1826
64,50,false,false,2,0.20,7,36.2793
64,50,false,false,2,0.20,7,37.3291
64,50,false,false,2,0.20,7,37.2314
64,50,false,false,2,0.20,7,36.0840
64,50,false,false,2,0.20,7,37.1582
64,50,false,false,2,0.20,7,36.8164
64,50,false,false,2,0.20,7,36.6211
64,50,false,false,2,0.20,7,36.4258
64,50,false,false,2,0.20,7,36.5723
64,50,false,false,2,0.20,7,36.7432
64,50,false,false,2,0.20,7,37.1338
64,50,false,false,2,0.20,7,35.3027
64,50,false,false,2,0.20,7,36.0352
64,50,false,false,2,0.20,7,37.1826
64,50,false,false,2,0.20,7,36.9873
64,50,false,false,2,0.20,7,36.4014
64,50,false,false,2,0.20,7,36.4990
64,50,false,false,2,0.20,7,36.8408
64,50,false,false,2,0.20,7,36.9873
64,50,false,false,2,0.20,7,36.5479
64,50,false,false,2,0.20,7,36.5479
64,50,false,false,2,0.20,7,37.5488
64,50,false,false,2,0.20,7,36.3525
64,50,false,false,2,0.20,7,36.4746
64,50,false,false,2,0.20,7,36.8164
64,50,false,false,2,0.20,7,36.6943
64,50,false,false,2,0.20,7,36.7432
64,50,false,false,2,0.20,7,37.2314
64,50,false,false,2,0.20,7,36.2549
64,50,false,false,2,0.20,7,37.5000
64,50,false,false,2,0.20,7,36.7432
64,50,false,false,2,0.20,7,36.7920
64,50,false,false,2,0.20,7,35.8398
64,50,false,false,2,0.20,7,36.4746
64,50,false,false,2,0.20,7,36.0107
64,50,false,false,2,0.20,7,36.3037
